pid	gid	pname
GLYCOLYSIS	Zm00001d023880	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d018021	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d037501	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d041588	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d047843	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d005345	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d028554	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d036086	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d028556	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d014104	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d020309	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d005674	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d000452	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d004765	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d030373	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d045431	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d037152	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d052494	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d023379	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d034443	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d043986	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d049049	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d001831	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d026619	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d040446	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d028983	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d033405	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d030020	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d018961	glycolysis I (from glucose 6-phosphate)
GLYCOLYSIS	Zm00001d047054	glycolysis I (from glucose 6-phosphate)
PWY-5188	Zm00001d032532	tetrapyrrole biosynthesis I (from glutamate)
PWY-5188	Zm00001d026405	tetrapyrrole biosynthesis I (from glutamate)
PWY-5188	Zm00001d013915	tetrapyrrole biosynthesis I (from glutamate)
PWY-5188	Zm00001d038547	tetrapyrrole biosynthesis I (from glutamate)
PWY-5188	Zm00001d014715	tetrapyrrole biosynthesis I (from glutamate)
PWY-5188	Zm00001d015366	tetrapyrrole biosynthesis I (from glutamate)
PWY-5188	Zm00001d053807	tetrapyrrole biosynthesis I (from glutamate)
PWY-5188	Zm00001d027950	tetrapyrrole biosynthesis I (from glutamate)
PWY-7227	Zm00001d050827	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis
PWY-7227	Zm00001d039221	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis
PWY-7227	Zm00001d009774	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis
PWY-7227	Zm00001d023833	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis
PWY-7227	Zm00001d021526	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis
PWY-7227	Zm00001d004713	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis
PWY-7227	Zm00001d029968	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis
PWY-7227	Zm00001d024444	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis
PWY-5968	Zm00001d037298	cinnamate esters biosynthesis
PWY-5968	Zm00001d002365	cinnamate esters biosynthesis
PWY-5968	Zm00001d048106	cinnamate esters biosynthesis
PWY-5968	Zm00001d044106	cinnamate esters biosynthesis
PWY-5697	Zm00001d026635	allantoin degradation to ureidoglycolate I (urea producing)
PWY-5697	Zm00001d041637	allantoin degradation to ureidoglycolate I (urea producing)
PWY-5697	Zm00001d045132	allantoin degradation to ureidoglycolate I (urea producing)
PWY-5032	Zm00001d002349	<i>ent</i>-kaurene biosynthesis I
PWY-5032	Zm00001d049957	<i>ent</i>-kaurene biosynthesis I
PWY-5032	Zm00001d003311	<i>ent</i>-kaurene biosynthesis I
PWY-5032	Zm00001d048867	<i>ent</i>-kaurene biosynthesis I
PWY-5032	Zm00001d048874	<i>ent</i>-kaurene biosynthesis I
PWY-5032	Zm00001d029648	<i>ent</i>-kaurene biosynthesis I
PWY-5032	Zm00001d032961	<i>ent</i>-kaurene biosynthesis I
CAROTENOID-PWY	Zm00001d011210	superpathway of carotenoid biosynthesis in plants
CAROTENOID-PWY	Zm00001d015651	superpathway of carotenoid biosynthesis in plants
PWY-6543	Zm00001d016006	4-aminobenzoate biosynthesis
PWY-6543	Zm00001d039264	4-aminobenzoate biosynthesis
PWY-6543	Zm00001d036484	4-aminobenzoate biosynthesis
FASYN-ELONG-PWY	Zm00001d036898	fatty acid elongation -- saturated
FASYN-ELONG-PWY	Zm00001d016834	fatty acid elongation -- saturated
FASYN-ELONG-PWY	Zm00001d004042	fatty acid elongation -- saturated
FASYN-ELONG-PWY	Zm00001d031453	fatty acid elongation -- saturated
FASYN-ELONG-PWY	Zm00001d025201	fatty acid elongation -- saturated
FASYN-ELONG-PWY	Zm00001d046627	fatty acid elongation -- saturated
FASYN-ELONG-PWY	Zm00001d050775	fatty acid elongation -- saturated
FASYN-ELONG-PWY	Zm00001d045543	fatty acid elongation -- saturated
FASYN-ELONG-PWY	Zm00001d016550	fatty acid elongation -- saturated
FASYN-ELONG-PWY	Zm00001d031267	fatty acid elongation -- saturated
FASYN-ELONG-PWY	Zm00001d049351	fatty acid elongation -- saturated
FASYN-ELONG-PWY	Zm00001d037491	fatty acid elongation -- saturated
FASYN-ELONG-PWY	Zm00001d010180	fatty acid elongation -- saturated
PWY-3341	Zm00001d010056	L-proline biosynthesis III
PWY-3341	Zm00001d012391	L-proline biosynthesis III
PWY-3341	Zm00001d038358	L-proline biosynthesis III
PWY-3341	Zm00001d005299	L-proline biosynthesis III
PWY-3341	Zm00001d043756	L-proline biosynthesis III
PWY-3341	Zm00001d042117	L-proline biosynthesis III
PWY-3341	Zm00001d033228	L-proline biosynthesis III
PWY-7477	Zm00001d047549	momilactone A biosynthesis
PWY-7477	Zm00001d048875	momilactone A biosynthesis
PWY-7477	Zm00001d048865	momilactone A biosynthesis
PWY-7477	Zm00001d029519	momilactone A biosynthesis
PWY-7477	Zm00001d024875	momilactone A biosynthesis
PWY-7477	Zm00001d047543	momilactone A biosynthesis
PWY-7477	Zm00001d029520	momilactone A biosynthesis
PWY-7477	Zm00001d020562	momilactone A biosynthesis
PYRIDNUCSYN-PWY	Zm00001d015183	NAD biosynthesis I (from aspartate)
PYRIDNUCSYN-PWY	Zm00001d041079	NAD biosynthesis I (from aspartate)
PYRIDNUCSYN-PWY	Zm00001d041076	NAD biosynthesis I (from aspartate)
PYRIDNUCSYN-PWY	Zm00001d041077	NAD biosynthesis I (from aspartate)
PYRIDNUCSYN-PWY	Zm00001d040599	NAD biosynthesis I (from aspartate)
PYRIDNUCSYN-PWY	Zm00001d006311	NAD biosynthesis I (from aspartate)
PYRIDNUCSYN-PWY	Zm00001d021419	NAD biosynthesis I (from aspartate)
PYRIDNUCSYN-PWY	Zm00001d005157	NAD biosynthesis I (from aspartate)
PYRIDNUCSYN-PWY	Zm00001d051927	NAD biosynthesis I (from aspartate)
PWY-5142	Zm00001d002728	acyl-ACP thioesterase pathway
PWY-5142	Zm00001d002727	acyl-ACP thioesterase pathway
PWY-5142	Zm00001d017499	acyl-ACP thioesterase pathway
PWY-5142	Zm00001d017500	acyl-ACP thioesterase pathway
PWY-6825	Zm00001d051063	phosphatidylcholine biosynthesis V
PWY-6825	Zm00001d022575	phosphatidylcholine biosynthesis V
PWY-6825	Zm00001d052266	phosphatidylcholine biosynthesis V
PWY-6825	Zm00001d007216	phosphatidylcholine biosynthesis V
PWY-5268	Zm00001d036159	salvianin biosynthesis
PWY-4621	Zm00001d021203	arsenate detoxification II (glutaredoxin)
PWY-4621	Zm00001d003423	arsenate detoxification II (glutaredoxin)
PWY-4621	Zm00001d018036	arsenate detoxification II (glutaredoxin)
PWY-4621	Zm00001d017812	arsenate detoxification II (glutaredoxin)
PWY-4621	Zm00001d040972	arsenate detoxification II (glutaredoxin)
PWY-4621	Zm00001d006167	arsenate detoxification II (glutaredoxin)
PWY-4621	Zm00001d044371	arsenate detoxification II (glutaredoxin)
PWY-4621	Zm00001d047396	arsenate detoxification II (glutaredoxin)
PWY-4621	Zm00001d030274	arsenate detoxification II (glutaredoxin)
PWY-2582	Zm00001d039453	brassinosteroid biosynthesis II
PWY-2582	Zm00001d037745	brassinosteroid biosynthesis II
PWY-2582	Zm00001d028325	brassinosteroid biosynthesis II
PWY-2582	Zm00001d020730	brassinosteroid biosynthesis II
PWY-2582	Zm00001d003349	brassinosteroid biosynthesis II
PWY-2582	Zm00001d004957	brassinosteroid biosynthesis II
PWY-2582	Zm00001d052475	brassinosteroid biosynthesis II
PWY-5107	Zm00001d001896	phytol salvage pathway
PWY-7060	Zm00001d008974	ornithine-citrulline shuttle
PWY-7060	Zm00001d048433	ornithine-citrulline shuttle
PWY-7060	Zm00001d018314	ornithine-citrulline shuttle
PWY-7060	Zm00001d024950	ornithine-citrulline shuttle
PWY-7060	Zm00001d006854	ornithine-citrulline shuttle
PWY-7060	Zm00001d013476	ornithine-citrulline shuttle
PWY-7060	Zm00001d051563	ornithine-citrulline shuttle
PWY-7060	Zm00001d018091	ornithine-citrulline shuttle
PWY-7060	Zm00001d040103	ornithine-citrulline shuttle
PWY-7060	Zm00001d027380	ornithine-citrulline shuttle
PWY-7060	Zm00001d017769	ornithine-citrulline shuttle
PWY-7060	Zm00001d047936	ornithine-citrulline shuttle
PWY-7060	Zm00001d017958	ornithine-citrulline shuttle
PWY-7060	Zm00001d033747	ornithine-citrulline shuttle
PWY-7060	Zm00001d051804	ornithine-citrulline shuttle
PWY-7060	Zm00001d031055	ornithine-citrulline shuttle
PWY-7060	Zm00001d048050	ornithine-citrulline shuttle
PWY-7060	Zm00001d033947	ornithine-citrulline shuttle
PWY-7060	Zm00001d044569	ornithine-citrulline shuttle
PWY-7060	Zm00001d028260	ornithine-citrulline shuttle
PWY-7060	Zm00001d032815	ornithine-citrulline shuttle
PWY-7060	Zm00001d021367	ornithine-citrulline shuttle
PWY-7060	Zm00001d044250	ornithine-citrulline shuttle
PWY-7060	Zm00001d017790	ornithine-citrulline shuttle
PWY-7060	Zm00001d051586	ornithine-citrulline shuttle
PWY-7060	Zm00001d011192	ornithine-citrulline shuttle
THRESYN-PWY	Zm00001d010190	superpathway of L-threonine biosynthesis
THRESYN-PWY	Zm00001d016198	superpathway of L-threonine biosynthesis
THRESYN-PWY	Zm00001d042685	superpathway of L-threonine biosynthesis
THRESYN-PWY	Zm00001d043382	superpathway of L-threonine biosynthesis
THRESYN-PWY	Zm00001d018386	superpathway of L-threonine biosynthesis
PWY-6596	Zm00001d029626	adenosine nucleotides degradation I
PWY-6596	Zm00001d030465	adenosine nucleotides degradation I
PWY-6596	Zm00001d005343	adenosine nucleotides degradation I
PWY-6596	Zm00001d031958	adenosine nucleotides degradation I
PWY-6596	Zm00001d052029	adenosine nucleotides degradation I
PWY-6596	Zm00001d049948	adenosine nucleotides degradation I
PWY-6596	Zm00001d009489	adenosine nucleotides degradation I
PWY-6596	Zm00001d010313	adenosine nucleotides degradation I
PWY-6596	Zm00001d040238	adenosine nucleotides degradation I
PWY-6596	Zm00001d048701	adenosine nucleotides degradation I
PWY-6596	Zm00001d041533	adenosine nucleotides degradation I
PWY-6596	Zm00001d029646	adenosine nucleotides degradation I
PWY-6596	Zm00001d008376	adenosine nucleotides degradation I
PWY-6596	Zm00001d034245	adenosine nucleotides degradation I
PWY-6596	Zm00001d020549	adenosine nucleotides degradation I
PWY-6596	Zm00001d008363	adenosine nucleotides degradation I
PWY-6596	Zm00001d000419	adenosine nucleotides degradation I
PWY-6596	Zm00001d019123	adenosine nucleotides degradation I
PWY-6596	Zm00001d011699	adenosine nucleotides degradation I
PWY-6596	Zm00001d043686	adenosine nucleotides degradation I
PWY-6596	Zm00001d013664	adenosine nucleotides degradation I
PWY-6596	Zm00001d029486	adenosine nucleotides degradation I
PWY-6596	Zm00001d004452	adenosine nucleotides degradation I
PWY-6596	Zm00001d034320	adenosine nucleotides degradation I
PWY-6596	Zm00001d034023	adenosine nucleotides degradation I
PWY-6596	Zm00001d013140	adenosine nucleotides degradation I
PWY-6596	Zm00001d051908	adenosine nucleotides degradation I
PWY-6596	Zm00001d037982	adenosine nucleotides degradation I
PWY-6596	Zm00001d022581	adenosine nucleotides degradation I
PWY-6710	Zm00001d039895	poly-hydroxy fatty acids biosynthesis
PWY-6710	Zm00001d011932	poly-hydroxy fatty acids biosynthesis
PWY-6710	Zm00001d049595	poly-hydroxy fatty acids biosynthesis
PWY-6710	Zm00001d003823	poly-hydroxy fatty acids biosynthesis
PWY-6710	Zm00001d039898	poly-hydroxy fatty acids biosynthesis
PWY-6710	Zm00001d014335	poly-hydroxy fatty acids biosynthesis
PWY-6710	Zm00001d032458	poly-hydroxy fatty acids biosynthesis
PWY-6710	Zm00001d014459	poly-hydroxy fatty acids biosynthesis
PWY-7250	Zm00001d020139	[2Fe-2S] iron-sulfur cluster biosynthesis
PWY-6481	Zm00001d026109	L-dopa and L-dopachrome biosynthesis
PWY-6481	Zm00001d049407	L-dopa and L-dopachrome biosynthesis
PWY-3181	Zm00001d013098	L-tryptophan degradation VI (via tryptamine)
PWY-3181	Zm00001d034388	L-tryptophan degradation VI (via tryptamine)
PWY-3181	Zm00001d019376	L-tryptophan degradation VI (via tryptamine)
PWY-3181	Zm00001d018869	L-tryptophan degradation VI (via tryptamine)
PWY-3181	Zm00001d034387	L-tryptophan degradation VI (via tryptamine)
PWY-3181	Zm00001d024665	L-tryptophan degradation VI (via tryptamine)
PWY-3181	Zm00001d049601	L-tryptophan degradation VI (via tryptamine)
PWY-3181	Zm00001d048758	L-tryptophan degradation VI (via tryptamine)
PWY-3181	Zm00001d024664	L-tryptophan degradation VI (via tryptamine)
PWY-6585	Zm00001d042204	2-methylketone biosynthesis
PWY-6585	Zm00001d002729	2-methylketone biosynthesis
PWY-4441	Zm00001d024000	DIMBOA-glucoside activation
PWY-4441	Zm00001d041173	DIMBOA-glucoside activation
PWY-4441	Zm00001d024891	DIMBOA-glucoside activation
PWY-4441	Zm00001d041168	DIMBOA-glucoside activation
PWY-4441	Zm00001d023994	DIMBOA-glucoside activation
PWY-4441	Zm00001d024037	DIMBOA-glucoside activation
PWY-6235	Zm00001d044225	hydroxyjasmonate sulfate biosynthesis
PWY-6235	Zm00001d011687	hydroxyjasmonate sulfate biosynthesis
PWY-6235	Zm00001d043701	hydroxyjasmonate sulfate biosynthesis
PWY-6235	Zm00001d003002	hydroxyjasmonate sulfate biosynthesis
PWY-6235	Zm00001d039669	hydroxyjasmonate sulfate biosynthesis
PWY-6235	Zm00001d051473	hydroxyjasmonate sulfate biosynthesis
GLUTAMATE-DEG1-PWY	Zm00001d034420	L-glutamate degradation I
GLUTAMATE-DEG1-PWY	Zm00001d025984	L-glutamate degradation I
GLUTAMATE-DEG1-PWY	Zm00001d016419	L-glutamate degradation I
PWY-6019	Zm00001d009903	pseudouridine degradation
PWY-6019	Zm00001d017656	pseudouridine degradation
PWY-6019	Zm00001d017544	pseudouridine degradation
PWY-6352	Zm00001d035030	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d053935	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d048258	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d013770	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d003169	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d013924	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d027916	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d018303	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d018768	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d042595	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d033300	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d045041	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d037099	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d048077	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d032238	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d022291	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d029443	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d037332	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d002940	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d037223	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d032540	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d049734	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d035004	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d020414	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d050089	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d040901	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d001957	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d042662	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d018382	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d040671	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d050219	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d038540	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d052028	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d023270	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d004955	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d007082	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d029211	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d008509	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d050008	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d029979	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d032539	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d000053	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d047457	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d031777	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d051490	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d020697	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d045910	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d014911	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d013920	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d013469	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d042153	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d033645	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d028512	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d005849	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d033670	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d029209	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d022391	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d046972	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d036631	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d044016	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d043851	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d010516	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d037056	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d046016	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d007520	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d040398	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d005966	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d026559	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d030412	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d049076	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d013442	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d020828	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d009741	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d008265	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d045757	3-phosphoinositide biosynthesis
PWY-6352	Zm00001d004249	3-phosphoinositide biosynthesis
PLPSAL-PWY	Zm00001d041407	pyridoxal 5'-phosphate salvage I
PLPSAL-PWY	Zm00001d030987	pyridoxal 5'-phosphate salvage I
PLPSAL-PWY	Zm00001d030533	pyridoxal 5'-phosphate salvage I
PLPSAL-PWY	Zm00001d027352	pyridoxal 5'-phosphate salvage I
GLUTSYNIII-PWY	Zm00001d044503	L-glutamate biosynthesis III
GLUTSYNIII-PWY	Zm00001d034420	L-glutamate biosynthesis III
GLUTSYNIII-PWY	Zm00001d025984	L-glutamate biosynthesis III
GLUTSYNIII-PWY	Zm00001d016419	L-glutamate biosynthesis III
PWY1F-FLAVSYN	Zm00001d003525	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d001924	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d033327	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d001927	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d049926	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d029744	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d013725	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d027423	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d052999	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d032223	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d031926	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d026003	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d026431	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d002564	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d045141	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d002100	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d037487	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d001960	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d044683	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d016144	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d000357	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d012972	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d034635	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d006630	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d018278	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d040483	flavonoid biosynthesis
PWY1F-FLAVSYN	Zm00001d013991	flavonoid biosynthesis
